"id","type","hostname","fqdn","probe","is_ipv4_only","ip_v4","as_v4","ip_v6","as_v6","city","country","company","nic_handle","geometry_type","latitude","longitude","tlsa_record","is_disabled","date_live","date_decommissioned","hardware_version","geom"
953,"Anchor","pt-lis-as199993","pt-lis-as199993.anchors.atlas.ripe.net",6260,False,"185.39.208.23",199993,"2a04:6d80::23",199993,"Lisboa","PT","Associação DNS.PT","RCAP3-RIPE","Point","38.7222524","-9.1393366","",False,"2017-02-27 08:44:50",NULL,1,"0101000020E61000008C457820574722C090BA42C4725C4340"
954,"Anchor","nl-ams-as286","nl-ams-as286.anchors.atlas.ripe.net",6254,False,"194.122.76.250",286,"2001:680:0:8021:0:face:2:face",286,"Amsterdam","NL","GTT (AS286)","","Point","52.3702157","4.8951679","",False,"2017-01-27 11:01:40",NULL,1,"0101000020E61000004BB7DBE4A69413409EFB613A632F4A40"
961,"Anchor","se-sto-as199150","se-sto-as199150.anchors.atlas.ripe.net",6273,False,"193.180.242.86",199150,"2a01:280:108:4000::9",199150,"STOCKHOLM","SE","Excedo Networks AB","EXCE1-RIPE","Point","59.3293235","18.0685808","",True,"2017-04-13 14:04:48","2021-05-27 11:24:55.800583",1,"0101000020E61000002E22E5828E113240F226BF4527AA4D40"
964,"Anchor","bg-sof-as8866","bg-sof-as8866.anchors.atlas.ripe.net",6262,False,"213.91.165.185",8866,"2a01:5a8::1:2",8866,"Sofia","BG","Bulgarian Telecommunications Company Plc.","BTC3-RIPE","Point","42.65606144","23.37017516","",True,"2017-03-09 10:23:47","2020-09-18 14:05:21.075629",1,"0101000020E6100000D7FD9DCCC35E3740BC7B3ED2F9534540"
966,"Anchor","bg-sof-as8866-2","bg-sof-as8866-2.anchors.atlas.ripe.net",6263,False,"213.91.165.187",8866,"2a01:5a8::1:4",8866,"Sofia","BG","Bulgarian Telecommunications Company Plc.","BTC3-RIPE","Point","42.69349502","23.32380402","",True,"2017-03-13 08:28:08","2020-09-18 14:05:40.758201",1,"0101000020E61000009D36FCD1E4523740606BDF71C4584540"
970,"Anchor","fr-par-as2486","fr-par-as2486.anchors.atlas.ripe.net",6271,False,"192.134.1.25",2486,"2001:67c:217c:4::2",2486,"Paris","FR","AFNIC","NFC1-RIPE","Point","48.8559152","2.3836812","",True,"2017-04-05 14:43:51","2020-07-24 15:52:39.774977",1,"0101000020E610000064B8F072C71103401C1318A18E6D4840"
971,"Anchor","ch-zrh-as34288","ch-zrh-as34288.anchors.atlas.ripe.net",6268,False,"46.234.34.8",34288,"2001:4b20:ca1f::8",34288,"Zürich","CH","Kantonsschule Zug","KSZ-RIPE","Point","47.387837","8.5202852","",False,"2017-03-21 08:18:24",NULL,1,"0101000020E6100000862F5DD2620A2140E1968FA4A4B14740"
972,"Anchor","us-chi-as15133","us-chi-as15133.anchors.atlas.ripe.net",6259,False,"68.232.38.39",15133,"2606:2800:4210:c::a",15133,"Chicago","US","Verizon Digital Media Services","","Point","41.8781136","-87.6297982","",True,"2017-02-24 08:42:34","2023-10-05 09:53:28.73407",1,"0101000020E610000019051C9D4EE855C01F16C50666F04440"
973,"Anchor","us-mia-as15133","us-mia-as15133.anchors.atlas.ripe.net",6266,False,"152.195.88.35",15133,"2606:2800:4267:c::a",15133,"Miami","US","Verizon Digital Media Services","","Point","25.7616798","-80.1917902","",False,"2017-03-17 09:08:07",NULL,1,"0101000020E61000005F2C674A460C54C019068772FDC23940"
974,"Anchor","us-den-as15133","us-den-as15133.anchors.atlas.ripe.net",6292,False,"152.199.96.35",15133,"2606:2800:4111:c::a",15133,"Denver","US","Verizon Digital Media Services","","Point","39.7392358","-104.990251","",False,"2017-07-12 12:45:16",NULL,1,"0101000020E610000034F5BA45603F5AC0268458479FDE4340"
975,"Anchor","us-dac-as15133","us-dac-as15133.anchors.atlas.ripe.net",6265,False,"152.195.72.35",15133,"2606:2800:4104:c::a",15133,"Dallas","US","Verizon Digital Media Services","","Point","32.7766642","-96.7969879","",True,"2017-03-16 08:46:41","2020-09-21 10:19:32.896882",1,"0101000020E6100000B27389D9013358C0AC7C85BB69634040"
976,"Anchor","us-sea-as15133","us-sea-as15133.anchors.atlas.ripe.net",6264,False,"152.195.92.35",15133,"2606:2800:4026:c::a",15133,"Seattle","US","Verizon Digital Media Services","","Point","47.6062095","-122.3320708","",False,"2017-03-15 08:48:06",NULL,1,"0101000020E6100000387DE2A540955EC02383DC4598CD4740"
978,"Anchor","fr-par-as1307","fr-par-as1307.anchors.atlas.ripe.net",6278,False,"132.227.123.3",1307,"2001:660:3302:287b::3",1307,"Paris","FR","UPMC Sorbonne Universités","","Point","48.8464406","2.3551613","",False,"2017-05-05 07:57:19",NULL,1,"0101000020E61000005270C2CE5ED70240D980632A586C4840"
980,"Anchor","ua-iev-as13032","ua-iev-as13032.anchors.atlas.ripe.net",6326,True,"91.202.128.78",13032,"::",13032,"Kyiv","UA","Taras Shevchenko National University of Kyiv","","Point","50.38311411","30.47065131","",False,"2017-12-18 09:18:51",NULL,2,"0101000020E61000000245B09A7C783E40078B16E209314940"
982,"Anchor","mk-skp-as5379","mk-skp-as5379.anchors.atlas.ripe.net",6276,False,"194.149.138.252",5379,"2a02:e48:10:b::2",5379,"Skopje","MK","Ss. Cyril and Methodius University - Faculty of Computer Science and Engineering","","Point","42.0041182","21.4095479","",False,"2017-05-03 12:04:42",NULL,1,"0101000020E61000003EA59421D8683540C128F7F186004540"
988,"Anchor","id-sub-as58381","id-sub-as58381.anchors.atlas.ripe.net",6261,True,"103.20.91.47",58381,NULL,NULL,"Surabaya","ID","Wowrack","","Point","-7.2574719","112.7520883","",True,"2017-03-01 16:02:03","2020-11-11 09:38:49.937237",1,"0101000020E6100000120DF73622305C40518EB8B6A6071DC0"
989,"Anchor","de-muc-as35003","de-muc-as35003.anchors.atlas.ripe.net",6275,False,"194.126.158.162",35003,"2001:1578:400:111:1:0:85:1",35003,"Munchen","DE","sys4 AG","","Point","48.1180903","11.6018052","",False,"2017-05-02 12:27:30",NULL,1,"0101000020E61000001F20A9CF1F342740C73C3C951D0F4840"
990,"Anchor","fr-bod-as198985","fr-bod-as198985.anchors.atlas.ripe.net",6320,False,"185.233.100.99",198985,"2a0c:e300::99",198985,"Bordeaux","FR","Aquilenet","AC35116-RIPE","Point","44.86301121","-0.55529761","",False,"2017-12-04 11:28:41",NULL,2,"0101000020E61000001EE74F7EFFC4E1BF0584BD26776E4640"
992,"Anchor","ir-thr-as12697","ir-thr-as12697.anchors.atlas.ripe.net",6318,True,"46.249.96.2",12697,NULL,NULL,"Tehran","IR","Parsun Network Solutions","AC28170-RIPE","Point","35.6891975","51.3889736","",False,"2017-11-29 11:21:59",NULL,2,"0101000020E6100000F2800DE3C9B14940137EA99F37D84140"
998,"Anchor","au-bne-as4608-2","au-bne-as4608-2.anchors.atlas.ripe.net",6270,False,"203.119.111.140",4608,"2001:dd8:8:705::140",4608,"Brisbane","AU","APNIC","","Point","-27.5777854","153.0957651","",True,"2017-03-30 13:06:47","2020-10-26 15:08:45.121774",1,"0101000020E61000002493F88110236340351B75BEE9933BC0"
1001,"Anchor","de-gud-as206549","de-gud-as206549.anchors.atlas.ripe.net",6272,False,"185.181.224.13",206549,"2a0a:d480:1:1::200",206549,"Grünwald","DE","RTL2 Fernsehen GmbH & Co. KG","RFGC1-RIPE","Point","48.06396","11.5565","",False,"2017-04-10 08:23:02",NULL,1,"0101000020E6100000B0726891ED1C274047205ED72F084840"
1002,"Anchor","ng-los-as37495","ng-los-as37495.anchors.atlas.ripe.net",6369,False,"196.216.208.6",37495,"2001:43f8:6c0:1::6",37495,"Lagos","NG","WACREN","","Point","6.5243793","3.3792057","",True,"2018-06-17 08:20:00","2022-03-30 07:01:05.743587",2,"0101000020E610000080A77FFF9C080B4028CC20E3F6181A40"
1003,"Anchor","us-tuk-as13331","us-tuk-as13331.anchors.atlas.ripe.net",6274,False,"204.15.11.34",13331,"2620:11c:5001:1118::2:1",13331,"Tukwila","US","Metapeer","","Point","47.4957379","-122.2865924","",False,"2017-04-18 07:05:13",NULL,1,"0101000020E61000000F52A68757925EC0A1F1E95674BF4740"
1004,"Anchor","us-evi-as19255","us-evi-as19255.anchors.atlas.ripe.net",6280,False,"163.237.247.18",19255,"2001:4978:1000::2319:18",19255,"Elk Grove Village","US","Metapeer","","Point","42.0039178","-87.9703461","",False,"2017-05-09 08:11:33",NULL,1,"0101000020E6100000465387261AFE55C0A76FE36080004540"
1008,"Anchor","dk-aar-as3292","dk-aar-as3292.anchors.atlas.ripe.net",6284,False,"193.162.159.148",3292,"2001:6c8:2:21d::148",3292,"Aarhus","DK","TDC A/S","AS5071-RIPE","Point","56.1075405","10.1405088","",True,"2017-05-17 08:50:46","2022-04-07 13:28:40.790238",1,"0101000020E6100000B499F9C4F04724406C3F19E3C30D4C40"
1020,"Anchor","gr-her-as8522","gr-her-as8522.anchors.atlas.ripe.net",6297,True,"139.91.68.3",8522,NULL,NULL,"Heraklion","GR","FORTH-ICS","","Point","35.30504661","25.07254743","",False,"2017-08-14 12:43:35",NULL,1,"0101000020E61000004442E7779212394053DA6EC40BA74140"
1027,"Anchor","ro-sbz-as39815","ro-sbz-as39815.anchors.atlas.ripe.net",6309,False,"194.169.191.229",39815,"2001:b30:6c02:ffff:23:1:0:d34d",2614,"Sibiu","RO","Lucian Blaga University of Sibiu","ULBS-RIPE","Point","45.7983273","24.1255826","",True,"2017-10-12 14:21:38","2020-05-29 13:04:21.147496",1,"0101000020E610000058F2672E262038408280C6962FE64640"
1028,"Anchor","fr-bes-as2200","fr-bes-as2200.anchors.atlas.ripe.net",6281,False,"193.50.97.164",2200,"2001:660:7302:e772::164",2200,"Brest","FR","IMT Atlantique","","Point","48.35899039","-4.56941574","",True,"2017-05-10 10:23:30","2020-10-01 15:05:33.02766",1,"0101000020E6100000B48274EB144712C06C50A865F32D4840"
1029,"Anchor","al-tia-as42409","al-tia-as42409.anchors.atlas.ripe.net",6295,False,"194.1.149.210",42409,"2001:7f9:4::10",42409,"Tirana","AL","AKEP","AD13744-RIPE","Point","41.324873","19.816192","",False,"2017-08-07 10:01:03",NULL,1,"0101000020E6100000C0417BF5F1D033403C2D3F7095A94440"
1030,"Anchor","uk-edi-as786","uk-edi-as786.anchors.atlas.ripe.net",6283,False,"129.215.160.160",786,"2001:630:3c1:160::160",786,"Edinburgh","GB","University of Edinburgh School of Informatics","","Point","55.944781","-3.187282","",True,"2017-05-12 08:15:26","2020-08-13 14:15:55",1,"0101000020E6100000290989B48D7F09C0EB707495EEF84B40"
1031,"Anchor","cz-prg-as25192","cz-prg-as25192.anchors.atlas.ripe.net",6282,False,"217.31.202.20",25192,"2001:1488:ffff::20",25192,"Prague","CZ","CZ.NIC","","Point","50.0791332","14.4513255","",True,"2017-05-11 08:35:18","2023-05-23 07:54:43.317365",1,"0101000020E6100000A2B3CC2214E72C4090036509210A4940"
1037,"Anchor","de-fra-as39063","de-fra-as39063.anchors.atlas.ripe.net",6294,False,"185.91.44.9",39063,"2a05:e740:44::9",39063,"Frankfurt","DE","Leitwert GmbH","LT5034-RIPE","Point","50.12046","8.73699","",True,"2017-07-20 14:12:55","2023-01-12 14:51:07.139562",1,"0101000020E610000045F5D6C056792140F33CB83B6B0F4940"
1038,"Anchor","bf-oua-as37577","bf-oua-as37577.anchors.atlas.ripe.net",6299,True,"197.239.73.59",37577,NULL,NULL,"Ouagadougou","BF","Orange Burkina Faso","","Point","12.3669745","-1.5148211","",False,"2017-08-16 08:19:50",NULL,1,"0101000020E6100000E5A6BC0CB53CF8BF91EEE714E4BB2840"
1054,"Anchor","se-sto-as197564","se-sto-as197564.anchors.atlas.ripe.net",6296,False,"213.108.25.7",197564,"2001:67c:124c:e000::7",197564,"Stockholm","SE","IIS - Internet Foundation in Sweden","","Point","59.3039908","18.0855593","",True,"2017-08-09 08:50:07","2020-08-20 12:26:48.738792",1,"0101000020E6100000605EDB36E71532407724A82BE9A64D40"
1056,"Anchor","no-osl-as39029","no-osl-as39029.anchors.atlas.ripe.net",6291,False,"87.238.48.84",39029,"2a02:c0:203::a",39029,"Oslo","NO","Redpill Linpro AS","RLHM-RIPE","Point","59.9363245","10.832721","",False,"2017-06-21 11:23:47",NULL,1,"0101000020E610000084622B685AAA2540C6F8307BD9F74D40"
1061,"Anchor","br-sao-as15133","br-sao-as15133.anchors.atlas.ripe.net",6298,False,"152.195.206.35",15133,"2606:2800:7030:c::a",15133,"Sao Paulo","BR","Verizon Digital Media Services","","Point","-23.5505199","-46.6333094","",False,"2017-08-15 08:17:49",NULL,1,"0101000020E6100000EC9F4C48105147C0154C46DFEE8C37C0"
1062,"Anchor","us-nyc-as15133","us-nyc-as15133.anchors.atlas.ripe.net",6549,False,"152.195.68.35",15133,"2606:2800:4262:c::a",15133,"New York","US","Verizon Digital Media Services","","Point","40.7127837","-74.0059413","",False,"2019-05-14 12:10:06",NULL,1,"0101000020E6100000874C9E57618052C09A4F0C7F3C5B4440"
1063,"Anchor","us-pdp-as15133","us-pdp-as15133.anchors.atlas.ripe.net",6288,False,"152.195.252.99",15133,"2606:2800:4254:c::a",15133,"Philadelphia","US","Verizon Digital Media Services","","Point","39.9525839","-75.1652215","",True,"2017-06-15 08:44:04","2022-04-07 13:31:47.926365",1,"0101000020E610000026C632FD92CA52C01B99EC44EEF94340"
1064,"Anchor","us-abn-as15133","us-abn-as15133.anchors.atlas.ripe.net",6289,False,"68.232.36.46",15133,"2606:2800:4208:c::a",15133,"Ashburn","US","Verizon Digital Media Services","","Point","39.0437567","-77.4874416","",False,"2017-06-19 12:56:03",NULL,1,"0101000020E61000006FAD403E325F53C08EBDCDD199854340"
1065,"Anchor","us-atl-as15133","us-atl-as15133.anchors.atlas.ripe.net",6285,False,"152.195.80.35",15133,"2606:2800:4226:c::a",15133,"Atlanta","US","Verizon Digital Media Services","","Point","33.7489954","-84.3879824","",True,"2017-05-29 07:49:28","2019-07-03 12:04:55",1,"0101000020E61000001CDB21B4D41855C05EEDCD14DFDF4040"
1068,"Anchor","fr-par-as43930","fr-par-as43930.anchors.atlas.ripe.net",6301,False,"185.194.164.124",43930,"2a02:c800:42:42::164:124",43930,"Paris","FR","France Télévisions","AAMR1-RIPE","Point","48.927166","2.3506638","",True,"2017-08-22 08:31:27","2022-04-19 10:14:08.879065",1,"0101000020E6100000F12087D228CE024048FB1F60AD764840"
1069,"Anchor","us-ktd-as33362","us-ktd-as33362.anchors.atlas.ripe.net",6287,False,"69.89.207.87",33362,"2600:2600::87",33362,"Karlstad","US","Wikstrom Telephone Company","","Point","48.5768184","-96.5198286","",False,"2017-06-14 08:37:09",NULL,1,"0101000020E6100000A1212DDF442158C093DD712FD5494840"
1070,"Anchor","pl-ktw-as206186","pl-ktw-as206186.anchors.atlas.ripe.net",6323,False,"188.241.28.37",206186,"2001:678:3b0:a001::bcf1:1c25",206186,"Katowice","PL","Stowarzyszenie Na Rzecz Rozwoju Spoleczenstwa Informacyjnego ""e-Poludnie""","SEP50-RIPE","Point","50.25361764","19.0029788","",False,"2017-12-13 12:07:07",NULL,2,"0101000020E6100000D294F837C30033408EBEF68A76204940"
1072,"Anchor","om-mct-as206350","om-mct-as206350.anchors.atlas.ripe.net",6303,False,"185.186.206.2",206350,"2a0b:d580:1::2",206350,"Muscat","OM","OMAN Research And education Network","AR38839-RIPE","Point","23.567334","58.169244","",True,"2017-08-24 08:21:40","2020-05-29 13:04:40.049229",1,"0101000020E6100000A98592C9A9154D40ABE80FCD3C913740"
1075,"Anchor","ch-zrh-as559","ch-zrh-as559.anchors.atlas.ripe.net",6317,False,"130.59.80.2",559,"2001:620:0:8001::823b:5002",559,"Zürich","CH","SWITCH","SNOC1-RIPE","Point","47.3782202","8.5460844","",False,"2017-11-21 09:25:47",NULL,2,"0101000020E610000029B6DD5F98172140E2D7FE8469B04740"
1076,"Anchor","de-fra-as33808","de-fra-as33808.anchors.atlas.ripe.net",6293,False,"193.110.68.40",33808,"2a00:17f0:1700::40",33808,"Frankfurt","DE","ITENOS GmbH","","Point","50.09867","8.63226","",True,"2017-07-13 15:04:52","2022-04-19 10:13:39.680029",1,"0101000020E61000004F232D95B7432140548CF337A10C4940"
1080,"Anchor","de-57x-as200567","de-57x-as200567.anchors.atlas.ripe.net",6305,False,"185.70.144.116",200567,"2a05:2a80:1::100",200567,"Tangstedt","DE","mdex AG","IACR2-RIPE","Point","53.74242","10.07094","",True,"2017-08-31 08:54:00","2021-07-13 12:13:34.216753",1,"0101000020E6100000DCF4673F52242440BBF2599E07DF4A40"
1082,"Anchor","fr-tls-as15826","fr-tls-as15826.anchors.atlas.ripe.net",6310,False,"80.247.237.225",15826,"2a00:1a60:9999:e100::1",15826,"TOULOUSE","FR","NFRANCE CONSEIL","","Point","43.5506282","1.4861224","",True,"2017-10-19 09:05:34","2023-11-07 11:10:23.899823",1,"0101000020E610000003A61D4828C7F73FAFA01FFC7AC64540"
1086,"Anchor","mx-tte-as22894","mx-tte-as22894.anchors.atlas.ripe.net",6398,False,"200.94.182.170",22894,"2001:1250:fff0:2::170",22894,"Monterrey","MX","NIC México","","Point","25.76602539","-100.1931493","",False,"2018-10-04 11:11:17",NULL,2,"0101000020E6100000B3AFE18E5C0C59C0A5F46D3D1AC43940"
1090,"Anchor","sg-sin-as14907","sg-sin-as14907.anchors.atlas.ripe.net",6345,False,"103.102.166.20",14907,"2001:df2:e500:201:103:102:166:20",14907,"Singapore","SG","Wikimedia Foundation","WMF-RIPE","Point","1.3553794","103.8677444","",False,"2018-03-13 08:20:00",NULL,1,"0101000020E610000061D2CE1F89F75940EEC04A4FA2AFF53F"
1095,"Anchor","si-lju-as2107","si-lju-as2107.anchors.atlas.ripe.net",6306,False,"193.2.63.12",2107,"2001:1470:8000:603::12",2107,"Ljubljana","SI","Arnes","ARN-RIPE","Point","46.0499684","14.4604834","",True,"2017-09-06 09:07:24","2020-09-15 13:02:26.711838",1,"0101000020E6100000A7B3EE7AC4EB2C40AEEA515D65064740"
1104,"Anchor","de-edn-as42184","de-edn-as42184.anchors.atlas.ripe.net",6302,False,"91.190.224.98",42184,"2a02:f08:103:beef::100",42184,"Emsdetten","DE","tkrz Stadtwerke GmbH","TSG20-RIPE","Point","52.15731","7.55537","",True,"2017-08-23 09:16:48","2020-07-14 12:23:28.016444",1,"0101000020E6100000D4B7CCE9B2381E40B9AAECBB22144A40"
1110,"Anchor","br-bhz-as10417","br-bhz-as10417.anchors.atlas.ripe.net",6300,False,"200.131.2.74",10417,"2001:12f0:600:200::2",10417,"Belo Horizonte","BR","Universidade Federal de Minas Gerais","IFSC3-RIPE","Point","-19.86879148","-43.96451692","",True,"2017-08-21 08:06:37","2020-11-09 16:31:05.525664",1,"0101000020E610000059EB594A75FB45C0B8A4511E69DE33C0"
1112,"Anchor","at-vie-as1764","at-vie-as1764.anchors.atlas.ripe.net",6304,False,"92.60.13.86",1764,"2a01:190:1703:4::2",1764,"Vienna","AT","next layer Telekommunikationsdienstleistungs- und BeratungsGmbH","","Point","48.2102659","16.3784865","",False,"2017-08-30 09:08:57",NULL,1,"0101000020E61000003E7AC37DE460304065FB35FEE91A4840"
1120,"Anchor","it-trn-as12779","it-trn-as12779.anchors.atlas.ripe.net",6316,False,"213.212.129.68",12779,"2001:1418:10:a::44",12779,"Torino","IT","IT.Gate S.p.A.","ITGA1-RIPE","Point","45.0906883","7.6608251","",False,"2017-11-16 09:21:57",NULL,2,"0101000020E6100000F480C355AFA41E409E5099AC9B8B4640"
1132,"Anchor","kz-abe-as9198","kz-abe-as9198.anchors.atlas.ripe.net",6311,False,"92.47.60.130",9198,"2a00:12f8:1100::2",9198,"Aktobe","KZ","AO Kazakhtelecom","","Point","50.2839339","57.166978","",True,"2017-10-23 13:01:55","2023-10-09 08:30:37.476391",1,"0101000020E61000006493FC885F954C40E55C2FF257244940"
1133,"Anchor","kz-ast-as9198","kz-ast-as9198.anchors.atlas.ripe.net",6308,False,"88.204.175.78",9198,"2a00:12f8:900:1::2",9198,"Astana","KZ","AO Kazakhtelecom","","Point","51.1605227","71.4703558","",True,"2017-10-09 09:50:31","2020-08-17 08:25:31.724338",1,"0101000020E6100000F89E364F1ADE5140006201028C944940"
1135,"Anchor","nl-ams-as3333-3","nl-ams-as3333-3.anchors.atlas.ripe.net",6307,False,"193.0.0.164",3333,"2001:67c:2e8:3::c100:a4",3333,"Amsterdam","NL","RIPE NCC","","Point","52.3702157","4.8951679","",False,"2017-09-25 07:50:01",NULL,2,"0101000020E61000004BB7DBE4A69413409EFB613A632F4A40"
1138,"Anchor","at-szg-as39878","at-szg-as39878.anchors.atlas.ripe.net",6360,False,"91.135.161.162",39878,"2a04:40:0:f::4",39878,"Salzburg","AT","Peter Rauter GmbH","","Point","47.8224637","13.0405244","",False,"2018-05-10 08:20:01",NULL,2,"0101000020E61000004B61399DBF142A40D6D2927D46E94740"
1145,"Anchor","sg-sin-as38001","sg-sin-as38001.anchors.atlas.ripe.net",6312,False,"203.174.85.106",38001,"2406:f400:8:19::2",38001,"Singapore","SG","NewMedia Express Pte Ltd","","Point","1.2952528","103.7900091","",True,"2017-10-30 12:54:18","2022-04-23 18:28:06.092989",2,"0101000020E6100000B70254828FF25940C0D600005BB9F43F"
1146,"Anchor","ch-lau-as2613","ch-lau-as2613.anchors.atlas.ripe.net",6533,False,"193.135.150.58",2613,"2001:678:298:2000::58",2613,"Lausanne","CH","AS2613","","Point","46.5243169","6.6029132","",False,"2019-04-15 22:20:00",NULL,2,"0101000020E61000008C4EF11362691A40BC1EF1D01C434740"
1148,"Anchor","at-vie-as1853","at-vie-as1853.anchors.atlas.ripe.net",6334,False,"193.170.114.242",1853,"2001:628:2005:1::2",1853,"Vienna","AT","ACONET","AN1555-RIPE","Point","48.2698987","16.4089842","",False,"2018-01-30 09:27:41",NULL,2,"0101000020E6100000AA944330B3683040D0DD640A8C224840"
1151,"Anchor","us-dur-as36236","us-dur-as36236.anchors.atlas.ripe.net",6379,False,"104.225.3.74",36236,"2607:fc50:4000:11::2",36236,"Durham","US","NetActuate","THT16-RIPE","Point","35.9347588","-78.8794301","",False,"2018-07-26 08:20:00",NULL,2,"0101000020E61000008DA72F9548B853C0F8D2252DA6F74140"
1154,"Anchor","de-fra-as203329","de-fra-as203329.anchors.atlas.ripe.net",6313,False,"185.138.143.34",203329,"2a07:e80:0:10::2",203329,"Frankfurt am Main","DE","e-shelter services GmbH","ESH100-RIPE","Point","50.1281415","8.6011068","",False,"2017-10-31 13:26:38",NULL,2,"0101000020E610000072CE3E45C433214054E1CFF066104940"
1163,"Anchor","fr-ysd-as29169","fr-ysd-as29169.anchors.atlas.ripe.net",6363,False,"217.70.176.109",29169,"2001:4b98:dc0:dc0:100::1",29169,"Saint-Denis","FR","Gandi SAS","GNO4-RIPE","Point","48.927166","2.3506638","",False,"2018-06-12 09:01:48",NULL,2,"0101000020E6100000F12087D228CE024048FB1F60AD764840"
1164,"Anchor","br-poa-as19200","br-poa-as19200.anchors.atlas.ripe.net",6349,False,"200.132.1.32",19200,"2804:0:0:c010::32",19200,"Porto Alegre","BR","Federal University of Rio Grande do Sul","","Point","-30.0688963","-51.1206198","",False,"2018-03-16 08:20:01",NULL,2,"0101000020E610000002203878708F49C0BE501B30A3113EC0"
1165,"Anchor","lt-sqq-as25406","lt-sqq-as25406.anchors.atlas.ripe.net",6324,True,"62.80.227.146",25406,NULL,NULL,"Siauliai","LT","UAB, Splius","","Point","55.9210249","23.2940681","",False,"2017-12-14 10:46:30",NULL,2,"0101000020E6100000FF4B080C484B37409D26D824E4F54B40"
